749, -2.37, 3.48
754, -2.57, 3.82
759, -1.93, 3.91
764, -1.32, 3.77
769, -1.06, 3.10
774, -0.54, 2.14
779, -1.14, 1.44
784, -1.69, 0.78
789, -1.60, 0.41
794, -2.14, 0.79
799, -2.63, 1.36
804, -2.43, 2.26
809, -3.07, 3.24
814, -3.08, 4.78
819, -3.47, 5.54
824, -2.64, 6.78
829, -2.27, 7.37
834, -1.44, 7.05
839, -0.53, 5.82
844, 0.04, 4.99
849, -0.19, 3.48
854, -0.77, 2.50
859, -0.75, 1.65
864, -1.48, 1.39
869, -1.89, 1.30
874, -2.35, 1.83
879, -2.14, 2.40
884, -2.58, 3.05
889, -2.16, 3.34
894, -1.40, 3.27
899, -1.07, 3.04
904, -0.97, 2.49
909, -1.14, 1.86
914, -1.95, 1.98
919, -2.05, 1.92
924, -1.63, 2.55
929, -1.81, 2.87
934, -1.79, 2.60
939, -1.75, 3.37
944, -2.22, 3.53
949, -2.11, 3.97
954, -2.06, 4.89
959, -2.21, 5.25
964, -1.29, 5.62
969, -0.70, 5.22
974, -0.80, 4.50
979, -0.61, 3.74
984, -1.40, 3.57
989, -2.03, 4.34
994, -2.55, 5.39
999, -2.22, 6.70
1004, -1.71, 7.34
1009, -1.79, 8.08
1014, -1.33, 8.56
1019, -1.82, 9.19
1024, -2.04, 10.21
1029, -2.06, 11.28
1034, -1.90, 12.55
1039, -0.75, 13.27
1044, -1.06, 13.59
1049, -0.74, 14.11
1054, -0.91, 14.76
1059, -1.63, 16.20
1064, -1.95, 17.22
1069, -1.37, 19.27
1074, -0.89, 20.55
1079, -0.11, 21.53
1084, -0.11, 22.72
1089, 0.62, 21.11
1094, 1.87, 23.73
1099, -1.61, 25.42
1104, -1.87, 27.91
1109, -0.78, 31.83
1114, -0.28, 34.99
1119, -0.25, 38.09
1124, 1.34, 39.92
1129, 2.35, 41.44
1134, 3.10, 42.49
1139, 4.63, 41.68
1144, 5.64, 41.71
1149, 6.98, 40.03
1154, 7.29, 37.44
